"id","question_name","category","status"
"","సర్ కేరియా అనునది ఒక ","1","1"
"","క్రింది సూక్ష్మ జీవనాశకాలను అదే సూక్ష్మ జీవ జాతి అయిన స్టెప్టోమైసిన్ జాతి నుండి తయారుచేస్తారు
1. ఆరోమైసీన్
2. నియామైసీన్
3. పాలీమిక్జిన్
4. స్టెప్టోమైసీన్
ఈ క్రింది వానిలో సరైనది ఏది?","1","1"
"","ఈ క్రింది మొక్కలను గుర్తించండి
1. మొక్కజొన్న
2. సోయాబీన్స్
3. చెరకు
4. గోధుమ
పై వాటిలో సి-4 మొక్కలు ఏవి?","1","1"
"","బాంబిక్స్ మోరి మంచి నాణ్యత గల సిల్క్ దారాలు వున్న కుకూన్. ఇది ఒక","1","1"
"","ప్లాస్మా కణాలు, అనేవి ఒకరకమైన యాంటీబాడీలు. ఇవి క్రింది వానిలో చాలా త్వరితంగా ఉత్పన్నం అవుతాయి","1","1"
"","స్లాత్స్, యాంట్ ఈటర్ మరియు ఆర్మాడిలోకస్ లను ఈ క్రింది సమూహంగా పేర్కొంటారు","1","1"
"","ఒక జీవి, తన చుట్టూ వున్నా సజీవులతోను, నిర్జీవుల కారకాలతోను పరస్పరం చర్య జరపడాన్ని ఈ క్రింది విధంగా పిలుస్తారు","1","1"
"","పైత్యరసం కు వున్నా అత్యంత శక్తివంతమైన క్రొవ్వు ఆమ్ల పదార్థ ఉత్పన్నాలను నీటి అణువులుగా మార్చే ప్రక్రియను ఈ క్రింది విధంగా మారుస్తుంది
1. కీటో ఆమ్లాలు
2. ప్రోస్టాగ్రాడినులు
3. స్టిరాయిడ్ లు
4. సోడియం లవణాలున్న టారో కోలిక్ ఆమ్లం మరియు గ్లైకోలిక్ ఆమ్లం 
పై వాటిలో సరైనది ఏది?","1","1"
"","ఎర్రబడిన కళ్ళు చిమచిమ మండే, గొంతు భాగాల లాంటి రుగ్మతలు ఈ క్రింది వాని ఫలితంగా కలుగవచ్చును","1","1"
"","మానవ దేహంలో క్రింది భాగాలు ఎక్కువ బరువును ఇస్తాయి","1","1"
"","ఇందులో కీటక సంబంధమైన ప్రధానంగా కార్బోహైడ్రేట్ రసాయనాలతో కూడిన హిమోలింప్ అనేది ఈ క్రింది రూపంలో వుంటుంది","1","1"
"","డిల్లీ వీధులలో తిరుగులాడే ఎద్దులు, శుష్కించి వున్నా ముష్క గోణులు కలిగి ఉండడానికి కారణం","1","1"
"","ఈ క్రింది జీవులు తమ దేహభాగాల్లో ఫ్లిప్పర్లను కలిగి ఉండవు","1","1"
"","ఈ క్రింది చేపలు సముద్రంలో ప్రయాణించే పడవల చెక్క కోయలకు అంటిపెట్టుకొని జీవిస్తాయి","1","1"
"","కొమ్మ కప్పలు అనగా
1. పొడిచర్మం మరియు కొమ్ములుకలిగిన ఆంఫీబియాలు
2. తలపై కొమ్ములు కలిగిన బల్లులు
3. ఓవియాపారస్
4. ఉష్ణ ఎడారి మరియు పొడి ఎడారులలో నివసించే జంతువులు","1","1"
"","సిలికోసిస్ అనేది ఒక","1","1"
"","ఈ క్రింది నిర్మాణాలు ఊపిరితిత్తులు అతిగా లోపలి ముడుచుకుపోవడాన్ని నివారించుతాయి","1","1"
"","ఈ క్రింది వృక్ష వ్యాధులను పరిశీలించండి
1. ఆపిల్ - పైర్ బ్లైట్ వ్యాధి
2. ఆలుగడ్డ - బ్లాక్ హార్ట్ వ్యాధి
3. కోకోనట్ - కాడాంగ్-కాడాంగ్ వ్యాధి
4. టండు వ్యాధి","1","1"
"","జాతీయ పులి జాతి సంరక్షణ అథారిటీ వారి లెక్కల ప్రకారం - జాతీయ వైల్డ్ లైఫ్ రిజర్వాయర్ లో బతికి వున్న పులుల సంఖ్య సుమారుగా","1","1"
"","సముద్రపు తాబేలు గ్రుడ్లు ఈ క్రింద పెడుతుంది","1","1"
"","సీరోవ్' అనేది","1","1"
"","ఈ క్రింద ఇవ్వబడిన జంతువులలో వైల్డ్ డాగ్ గా పరిగణించబడేది","1","1"
"","అత్యధిక సంఖ్యలలో లాబొరేటరీలలో H1N1 పాజిటివ్ గా రిపోర్టులు బయటపడ్డ దేశాలలో స్వైన్ ఫ్లూ త్వరగా నమోదయింది","1","1"
"","రీసస్ కోతులు ఈ క్రింది జాతీయ పార్కులలో కనిపించును","1","1"
"","ఈస్టు రైన్ మొసలి మరియు కోకోనట్ క్రాబ్ లు ఈ క్రింది వానికి చెందినవి","1","1"
"","క్రింది విషయాంశాలను పరిశీలించి, వాటిలో సత్యమైనవి గుర్తించండి","1","1"
"","డౌన్ సిండ్రోమ్' లు అనే మనుషులలో పుట్టుకతోనే వచ్చే జన్యు లక్షణం ఈ క్రింది కారణం వలన వస్తుంది","1","1"
"","క్రింద వానిలో ఏ మొక్కలు కిరణజన్య సంయోగ క్రియను జరుపలేవు
1. డాడ్డర్ లు
2. ఇండియన్ పైపులు
3. పిశ్చర్ మొక్కలు
4. సన్ డ్యూ","1","1"
"","విశ్వ జనిత గురుత్వాకర్ష సిద్ధాంతము'ను ప్రతిపాదించిన వారు","1","1"
"","సూర్యుని గురుత్వాకర్షణ బలంచే భూమిని ఆకర్షించే బలం","1","1"
"","ఒకవేళ సూర్యునికి, భూమికి వున్న దూరం రెట్టింపుగా వుంటే, భూమి మీద ప్రభావం చూపే గురుత్వాకర్షణ బలం అనేది","1","1"
"","ఒక వస్తువు యొక్క ద్రవ్యరాశి, దాని బరువుకు బేధమును చూపుతుంది. ఎందుకనగా","1","1"
"","ఒక వస్తువు బరువు","1","1"
"","ఒక వస్తువు యొక్క బరువు భూమధ్య రేఖ కంటే ధృవాల వద్ద కొద్దిగా అధికంగా ఉండుటకు కారణం","1","1"
"","ఈ క్రింది పరిస్థితిలో ఒక లిఫ్ట్ లో వ్యక్తి బరువు అధికంగా తూగుతాడు","1","1"
"","ఒక వేళ వస్తువును భూమిపై నుండి చంద్రుని పైకి తీసుకెళితే","1","1"
"","సమవేగంతో పరిభ్రమిస్తున్న చక్రఫళ్యానికి వున్నా దారానికి ఒక బంతిని కట్టగా అది కూడా అంతే వేగంతో వృత్తాకార మార్గంలో ప్రయాణిస్తుంది. ఒకవేళ చక్రపళ్ళెం అకస్మాత్తుగా ఆగిన ఈ స్థితిలో వేలాడుతున్న బంతికి వుండే కోణీయ వేగం","1","1"
"","కాంక్రీటు రోడ్డు మీద కంటే ఐస్ మీద నడవడం చాలా కష్టంగా వుంటుంది ఎందుకంటే","1","1"
"","రోడ్డును చదును చేసే రోలర్ ను తోయటం కంటే లాగడం తేలిక ఎందుకని","1","1"
"","నీటిలో పూర్తిగా నింపబడిన గ్లాస్ కింద వున్న పేపర్ షీట్ ను అకస్మాత్తుగా తొలగించినను గ్లాసులో నుంచి నీరు ఒలికిపోకపోవడం కారణం","1","1"
"","ఈ క్రింది రెండు గ్రహాలు పశ్చిమాన ఉదయిస్తాయి","1","1"
"","ఒక వస్తువు యొక్క వేగాన్ని రెండింతలు చేస్తే దాని","1","1"
"","భారీ ద్రవ్యరాశి కల్గిన, అల్ప ద్రవ్యరాశి కల్గిన రెండు వస్తువులపై ఒకే సమయంలో ఒకే పరిమాణంలో బలాన్ని ప్రయోగిస్తే అవి రెండు ఈ క్రింది వాత్తిని పొందుతాయి","1","1"
"","ఒక వ్యక్తి 20కేజీల బరువును క్షితిజ సమాంతరంగా వున్నా భూమిపై నుంచి ఒక మీటరు ఎత్తులో పట్టుకొనిన అతను చేసిన పని","1","1"
"","ఒక కదులుతున్న వస్తువు వేగం రెట్టింపు అయితే వాని యాంత్రిక శక్తి","1","1"
"","ఈ క్రింది గ్రహం పై ఎలాంటి వాతావరణ పరిస్థితులు కనిపించవు","1","1"
"","ఒక స్థిరమైన స్థానానికి వేలాడతీయబడిన దారానికి చిన్న బరువును కట్టి ముందుకు వెనకకు ఊపిన ఈ పరిస్థితుల్లో","1","1"
"","శక్తి నిత్యత్వ నియమం అనగా","1","1"
"","పర్వతాలను అధిరోహించే వ్యక్తి ముందుగా వంగుతాడు ఈ స్థితి కోసం","1","1"
"","జియో స్టేషనరీ శాటిలైట్ యొక్క పరిభ్రమణ కాలం","1","1"
"","ఒక ప్రయాణిస్తున్న అంతరిక్ష నౌక నుండి ఒక ఆపిల్ పడితే అది ","1","1"
"","సముద్రపు సాంద్రత ఈ క్రింది వాటితో పెరుగుతుంది","1","1"
"","ఒక నదిలో ప్రయాణిస్తున్న నౌక సముద్రానికి చేరిన వెంటనే","1","1"
"","పాదరసంపై ఉక్కుతో తయారు చేసిన బంతి తేలుతుంది ఎందుకనగా","1","1"
"","అత్యధిక ఎత్తులో ఎగురుతున్న విమానం అంతర భాగం","1","1"
"","వాతావరణ పీడనాన్ని ఈ క్రింది పరికరంతో కొలుస్తారు","1","1"
"","మనచుట్టూ వున్న వాతావరణం మాన శరీరంపైన పీడనాన్ని కలుగజేసినను, మనం ఎలాంటి భావోద్వేగం లోనవము ఎందుకని","1","1"
"","బారో మీటర్ లో నీటి కన్నా పాదరసాన్ని ఉపయోగిస్తారు ఎందుకని?","1","1"
"","ఒక వస్తువు ఈ క్రింది వాటిలో అధిక బరువును కలిగి ఉంటుంది","1","1"
"","1కేజీ ద్రవ్యరాశిగా గల వివిధ లోహాలతో తయారుచేసిన నాలుగు ఘనపు క్యూబ్ లను నీటిలో బరువు తూచిన ","1","1"
"","క్రింద బరువులను ఒక హైడ్రోజన్ బెలూన్ చాలా తేలిగ్గా తీసుకెళ్లగల్గుతుంది","1","1"
"","ఒక రాయిని లోతైన సరస్సులో వేసిన అది నీటి లోపలికి పోయే కొలది రాయిపై పనిచేసే అదః బాహ్య బలం","1","1"
"","వర్షం బిందువులు గుండ్రంగా కనిపించడానికి కారణం","1","1"
"","రెండు పాదరస బిందువులను కలుపగా ఒక పెద్ద బిందువుగా మారుతుంది, ఇలా ద్రవ పదార్థాలకు ఈ ధర్మం వుండటం వలన పై విధంగా ప్రవర్తిస్తాయి","1","1"
"","ఒక గాజు ప్లేటు మీద ఒక చుక్క నీటి బిందువును వేసిన అది ఒక తలంగా విస్తరిస్తుంది. అదే పాదరస బిందువును వేసిన దరిదాపుగా గోళాకృతిని కలిగి ఉంటుంది. దీనికి కారణం","1","1"
"","గాలిలో క్రికెట్ బంతి భ్రమణం చెందుతూ దొర్లుతుంది. దీనికి కారణం","1","1"
"","సూర్యుని చుట్టూ తిరిగే గ్రహాల సంఖ్య","1","1"
"","స్పెయర్ లలో ద్రవాలు గొట్టం నుంచి పైకి రావడానికి కారణం","1","1"
"","ఒక ఫుట్ బాల్ భూమిపైన పడిన వెంటనే గంతులు వేస్తూ పైకి లేస్తుంది. దీనికి కారణం","1","1"
"","అత్యల్ప ఉష్ణోగ్రతల వల్ల వైజ్ఞానిక విషయాలను అధ్యయనం చేసే శాస్త్ర పద్ధతిని ఈ క్రింది విధంగా పిలుస్తారు","1","1"
"","శీతల దేశాల్లో ఉపయోగించే థర్మామీటర్లలో పాదరసం కన్నా ఆల్కహాల్ ద్రవాన్ని తీసుకుంటారు, ఎందుకని?","1","1"
"","వృత్తాకార ఆకృతి రంధ్రం కలిగిన వృత్తాకార లోహపు దిమ్మెను వేడి చేసినట్లయితే ఆ రంధ్రంలోని వ్యాసార్థం ఈ క్రింది విధంగా మారుతుంది","1","1"
"","ఆక్రోనిమ్ విధానాన్ని ఉపయోగించకుండా మొట్టమొదటగా లేజర్ ను భౌతిక శాస్త్రంలో ప్రవేశపెట్టిన వారు","1","1"
"","ఒక బీకరులో వున్న నీటిలో ఐస్ ముక్క కరిగితే ఆ బీకరులోని నీటి మట్టం","1","1"
"","ఒకవేళ సరస్సు నీరు కూడా ఇతర ద్రవాల ధర్మాల వలె ఉన్నట్లైతే అతి శీతల వాతావరణ పరిస్థితిలో సరస్సులో ఈ క్రింది భాగాలు ఘనీభవిస్తాయి","1","1"
"","ఘనీభవించిన సరస్సులో చేపలు బ్రతకగలవు దీనికి కారణం","1","1"
"","ఈ క్రింద ఇవ్వబడిన ద్రవాలలో ఉత్తమ ఉష్ణవాహకమేది?","1","1"
"","చెక్క పిడీ, ఇనుప పిడీ అమర్చిన రెండు సుత్తులను ఎండలో ఉంచిన ఇనుప పిడీ వున్న సుత్తి చాలా వేడిగా ఉండుటకు కారణం","1","1"
"","థెర్మోస్టాట్ అనే పరికరం","1","1"
"","పైరేక్స్ తో చేసిన పాత్రలోకి అకస్మాత్తుగా వేడి నీటిని పోసిన పగలదు దీనికి కారణం","1","1"
"","శీతాకాలంలో ఊలు వస్త్రాలు మన శరీరానికి వేడిమిని కలిగిస్తాయి, ఎందుకు?","1","1"
"","ఒక రిఫ్రిజిరేటర్ లోని ఫ్రీజర్ ను పైనున్న భాగాలలో అమరుస్తారు. ఎందుకని?","1","1"
"","విద్యుత్ బల్బులో ఫిలమెంట్ నుంచి ఉష్ణ ప్రసారం బల్బు గాజుకు ఈ క్రింది విధానంలో చేరుకుంటుంది","1","1"
"","వివిధ రకాల రంగుల పూత కలిగిన కాఫీ పాత్రలలో, వేడి కాఫీ అన్ని పాత్రలలో ఒకేసారి పోసిన కొద్దిసేపటికి, ఈ క్రింది రంగు పూత గల పాత్రలలో కాఫీ చల్లబడటం గమనిస్తాము","1","1"
"","వేసవి కాలంలో సాధారణంగా లేతరంగు దుస్తులను ధరించడానికి కారణం","1","1"
"","మరుగుతున్న టీ కప్పును ఒక లోహపు టేబుల్ పైన ఉంచిన అది ఈ క్రింది విధానంలో ఉష్ణోగ్రతను కోల్పోతుంది","1","1"
"","థెర్మోఫ్లాస్క్ లో చల్లని లేదా వేడి ద్రవాలు చాలా సేపటివరకు అలాగే ఉండును. కారణం","1","1"
"","భాష్పీభవన రేటు అనేది ఈ క్రింది వాటిపై ఆధారపడి ఉంటుంది","1","1"
"","అరచేతిలో 'ఈథర్' ద్రావణం పోసిన చల్లగా ఉండుటకు కారణం","1","1"
"","ఈ క్రింది విషయాన్ని పరిశీలించండి
1. DTH (డైరెక్ట్ టు హోమ్) సిస్టం లు వినియోగదారుల వద్ద వుండే ఆంటీనా నేరుగా శాటిలైట్ నుంచి సిగ్నల్స్ ను పొందగలడు
2. కేబుల్ నిర్వాహకులు తమ వద్దనున్న ఒక పెద్ద కమ్యూనిటీ డిస్క్ ఆంటీనా శాటిలైట్ నుంచి సిగ్నల్స్ పొంది తదుపరి వాటిని వినియోగదారులకు చేరవేయుదురు
పై వాటిలో సరైనవి ఏవి?","1","1"
"","వేసవి కాలంలో మనము ఫ్యాన్ కింద సౌకర్యం గా ఉంటాం కారణం","1","1"
"","ఉక్కపోత ఈ పరిస్థితుల్లో అధికంగా ఉంటుంది","1","1"
"","శరీరంపై మరుగుతున్న నీరు పడడం కన్నా వేడి నీటి ఆవిరి వలన ఎక్కువ బొబ్బలు వస్తాయి కారణం","1","1"
"","ఒక వ్యక్తి సముద్రం నీటిలోకి ప్రవేశించగానే చల్లదనంను పొందుతాడు ఎందుకు?","1","1"
"","ఎండాకాలంలో కూడా గుంటల నీటి ఉపరితలం చల్లగానే వుంటుంది. కారణం","1","1"
"","వాతావరణం కలిగి యుండే నీటి ఆవిరి పరిమాణం ఈ క్రింది వానిపై ఆధారపడి యుంటుంది","1","1"
"","హైగ్రోమీటర్ దీన్ని కొలవడానికి ఉపయోగించుతారు","1","1"
"","నీటి మరుగు స్థానము","1","1"
"","ప్రెషర్ కుక్కర్లో ఆహార పదార్థాలు చాలా తేలికగానూ, తొందరగానూ ఉడుకుటకు కారణం?","1","1"
"","మనం సాధారణంగా శక్తిని ఈ క్రింది వాటి నుండి ప్రత్యక్షంగా గ్రహించుతాము","1","1"
"","కాంతి కిరణాలు, ధ్వని తరంగాలతో ఈ క్రింది విధముగా విభేదాన్ని చూపుతాయి","1","1"
"","ఈ క్రింది విద్యుత్ అయస్కాంత తరంగాలలో పొడవైన తరంగ దైర్ఘ్యాలుగా గలవి","1","1"
"","ఈ వాతావరణంలోని ఏ పొరనుండి రేడియో తరంగాలు తిరిగి భూమికి పరావర్తనం చెందుతాయి","1","1"
"","రాడార్ అనేది ఈ క్రింది విధంగా ఉపయోగపడుతుంది","1","1"
"","గ్రహాలు అనేవి","1","1"
"","ఈ పరిస్థితులలో చంద్రగ్రహణం ఏర్పడుతుంది","1","1"
"","ఒక వస్తువు యొక్క ప్రతిబింబము, సమతల దర్పణంలో ఈ విధంగా ఏర్పడగలదు","1","1"
"","ఒక వ్యక్తి తన పూర్తి ప్రతిబింబాన్ని పూర్తిగా చూసుకునేందుకు కావలసిన సమతల దర్పణం ఎత్తు కనీసపు పొడవు ఈ క్రిందిగా ఉండాలి","1","1"
"","ఒక గదిలో నీవు నిలుచుంటే, నీ వైపు నుంచి ప్రక్కన వున్న గోడలకు నిలువుగా సాధారణ దర్పణాలు అమరి ఉన్నట్లయితే, మొత్తంగా నీ ప్రతిబింబాలు సంఖ్య","1","1"
"","వస్తువు యొక్క నిజ ప్రతిబింబాన్ని ఏర్పరిచేందుకు ఈ క్రింది దర్పణాన్ని వాడుతారు","1","1"
"","ఈ క్రింది దర్పణాలను నిప్పు పుట్టించేందుకు వాడుతారు","1","1"
"","దంతవైద్యుడు ఉపయోగించే అద్దం","1","1"
"","వాహన చోదకుడు వెనుక నుండి వచ్చే వాహనాలను గమనించడానికి ఈ కటకము అవసరము","1","1"
"","కారుయొక్క ముందు యున్న లైట్లు ఈ రకమైన అద్దములతో అమరి ఉంటుంది","1","1"
"","ఒక పెన్సిల్ ను ఏటవాలుగా పాక్షికముగా నీటిలో ముంచిన, నీటిలో మునిగిన పెన్సిల్ భాగము ఈ క్రింది విధముగా కనిపించుతుంది","1","1"
"","క్షితిజసమాంతముగా సూర్యాస్తమయానికి కాస్త ముందుగానే అలాగే ప్రకాశవంతంగా వుంటుంది. దీనికి కారణం","1","1"
"","సూర్యుడు మరియు చంద్రుడు క్షితిజ సమాంతరంగా దగ్గరగా దీర్ఘవృత్తాకారంగా కనిపించడానికి కారణం","1","1"
"","నక్షత్రాలు ప్రకాశించటాన్ని మనం కొద్దిగా గమనించగలము ఎందుకనగా","1","1"
"","గ్రహాలు నక్షత్రాల వలె ప్రకాశవంతంగా స్వయం ప్రకాశించలేవు. కారణము","1","1"
"","వర్షపు జల్లుల తరువాత ఇంద్రధనస్సు ఈ విధముగా కనిపించబడుతుంది","1","1"
"","ఒక గాజు గ్లాస్ గుండా తెల్లపు వర్ణకాంతిని పంపిన, అది వివిధ రకాల కాంతి పంజపు వర్ణములను వెదజల్లుతుంది","1","1"
"","ఈ క్రింది వానిలో ప్రాథమిక రంగులు","1","1"
"","ఈ క్రింది వానిలో మూడు ప్రాథమిక రంగులు","1","1"
"","మానవుని కన్ను 'రెటినాను' కెమెరాలో ఏ భాగంతో పోల్చవచ్చును","1","1"
"","ఒక వ్యక్తి ఒక్కసారిగా పగటి వెలుగు ప్రదేశము నుండి చీకటి ప్రదేశములో ప్రవేశించిన, కొద్ది సమయం సరియైన క్రమంలో చూడలేకపోతాడు. ఎందుకనగా","1","1"
"","వయసు పైబడిన వారు చదవటానికీ, వ్రాయటానికీ కాళ్ళ జోళ్ళను ఉపయోగిస్తారు, ఎందుకని?","1","1"
"","ఆకాశం చూడటానికి నీలిరంగులో వుంటుంది, దీనికి కారణం?","1","1"
"","ఆస్ట్రోనాట్ కు బాహ్య అంతరిక్షం ఈ విధముగా కనబడుతుంది","1","1"
"","ఈ క్రింది సాంకేతిక విధానము ద్వారా త్రిమితీయ దృశ్యాలు/ వస్తువుల ఉత్పత్తిని, శబ్ద రికార్డులు చేయగలిగితే, ఈ విచ్చితిని ఇలా అందురు","1","1"
"","ఒక తరంగం ఒక స్థానం నుండి మరొక స్థానంకు బదిలీ, ఈ భౌతిక రాశి ద్వారా అవుతుంది","1","1"
"","ఒక శబ్దం యొక్క తీవ్రత ను నిర్ణయించటం క్రింది వాటిపై ఆధారపడుతుంది","1","1"
"","ఒక స్త్రీ యొక్క మాట పురుషుని యొక్క మాటకంటే కీచుగా ఉండటానికి కారణం","1","1"
"","ఒక శబ్ద తీవ్రత గరిష్ట విలువలను ఈ క్రింది భౌతిక కణాలు నిర్ణయిస్తాయి","1","1"
"","శబ్ద తరంగాలు ఈ మాధ్యమంలో అధిక వేగాన్ని చూపించుతాయి","1","1"
"","శబ్ద తరంగాలు ఈ మాధ్యమంలో ప్రయాణం చేయలేవు","1","1"
"","ఉరుము శబ్దం కంటే మెరుపు కాంతి తొందరగా కనిపిస్తుంది, దీనికి కారణం","1","1"
"","ప్రతిధ్వనుల ఉత్పత్తికి కారణం","1","1"
"","స్పష్టంగా వేరుపరిచే ప్రతిధ్వనిని వినుటకు, ధ్వని జనకము నుండి ప్రతిధ్వని ఉపరితలం కనీసం ఎంత దూరం ఉండాలి","1","1"
"","గబ్బిలం కారు చీకటిలో కూడా ఎగురగలదు ఎందుకనగా...","1","1"
"","సముద్రపు లోతును కొలవడానికి ఈ పరికరాన్ని ఉపయోగిస్తారు","1","1"
"","ఒక బారు అయస్కాంతాన్ని మధ్యలో దారాన్ని కట్టి వేలాడదీస్తే అది భూమి యొక్క ఉత్తర దృవంవైపు అలానే ఉండిపోతుండు. కారణం?","1","1"
"","విద్యుత్ సర్క్యూట్ లో కెపాసిటర్ ను వినియోగించటానికి కారణం","1","1"
"","క్రింది వానిలో ఏది అర్థవాహకము","1","1"
"","కంప్యూటర్ లలో వినియోగించే ""I.C"" చిప్స్ క్రింది లోహంతో తయారగును","1","1"
"","""విద్యుదయస్కాంతం"" తయారీకి క్రింది పదార్ధం అనువైనది","1","1"
"","ఈ క్రింది వానిలో ఏవి పనిచేస్తున్నప్పుడు విద్యుత్ వాటి అయస్కాంత ప్రభావాలకు లోనుకాదు","1","1"
"","ఈ క్రింది పదార్థాలు మెత్తని ఎనుముకు ఆకర్షణ బలాన్ని సమకూర్చేవి","1","1"
"","చాలా విద్యుత్ పరికరాల్లో ""నిక్రోమ్"" తీగను వేడి సాధనంగా ఉపయోగిస్తారు","1","1"
"","ఈ క్రింది వాటిలో ఏది విద్యుత్ శక్తిని యాంత్రిక శక్తిగా మార్చుతుంది","1","1"
"","మైక్రోఫోన్ లో శక్తి మార్పిడి ఈ క్రింది విధంగా జరుగును","1","1"
"","ఈ క్రింది విద్యుత్ పరికరం యాంత్రిక శక్తిని విద్యుత్ శక్తిగా మార్చుతుంది","1","1"
"","ట్రాన్స్ ఫార్మర్ ఈ క్రింది విధంగా ఉపయోగపడ్తుంది","1","1"
"","సాధారణంగా ఇళ్ళలో 220v A.C విద్యుత్ ను ఉపయోగిస్తున్నాము. ఈ  220v విలువ అనేది","1","1"
"","ఒక విద్యుత్ సర్క్యూట్ లో ఫ్యూజును వీటికి అనుసంధానం చేస్తారు","1","1"
"","ఒక విద్యుత్ సర్క్యూట్ లో ఫ్యూజు ఈ క్రింది విధంగా పనిచేస్తుంది","1","1"
"","ఒకవేళ ఫ్యూజు మాటిమాటికీ ఎగిరిపోతే ప్రత్యామ్నాయంగా...","1","1"
"","విద్యుత్ ఫ్యూజులో వాడబడే పదార్థము క్రింది ధర్మాన్ని కలిగి ఉండాలి","1","1"
"","ఒకటి కంటే ఎక్కువ విద్యుత్ పరికరాలను ఒకే పవర్ సాకెట్ లో అనుసంధానం చేయరాదు, ఎందుకు?","1","1"
"","ఒక విద్యుత్ పరికరాన్ని భూమితో త్వరణం చెందించుటకు కారణం","1","1"
"","విద్యుత్ బల్బులోని ఫిలమెంట్ క్రింది లోహంలో తయారు చేస్తారు","1","1"
"","సాధారణంగా విద్యుత్ బల్బులో ఫిలమెంట్ వేడిని, కాంతిని వెదజల్లుతుంది, కాని విద్యుత్ తీగలో ఉన్న లెడ్ కొంత వేడిమిని మాత్రమె పంపడానికి గల కారణం","1","1"
"","విద్యుత్ బల్బులో గాలిని సంపూర్తిగా తీసివేయడం ఈ క్రింది వాటిని నివారించుటకు","1","1"
"","ఈ క్రింది పరిశ్రమల్లో దేనిలో మైకాను ఒక ముడి పదార్థంగా ఉపయోగిస్తారు?","1","1"
"","ఒక పరమాణువు యొక్క కేంద్రకంలో ఇవి ఉంటాయి","1","1"
"","రెండు ప్రోటాన్ ల మధ్య దనావేశ కణాల బలం","1","1"
"","యురేనియం-235 కేంద్రకంలో ఇవి కలవు","1","1"
"","ఒక భారమైన కేంద్రకం యాదృచ్చికంగా విఘటనం చెందు దృగ్విషయాన్ని ఈ విధంగా పిలుస్తారు","1","1"
"","రేడియోదార్మికతను ఈ క్రింది వానిలో ఉపయోగిస్తారు","1","1"
"","రేడియో ఐసోటోపులు అనేవి","1","1"
"","రేడియో కార్బన్ డేటింగ్ విధానంతో వీటి వయస్సును నిర్దారించవచ్చు","1","1"
"","భూమి యొక్క వయసును ఈ క్రింది విధంగా నిర్ణయించవచ్చు","1","1"
"","సిక పరిమాణంలో పెద్దగా ఉన్న కేంద్రకం ఒకేసారిగా రెండు సమాన భాగాలు గల కేంద్రకాలుగా విడిపోతూ శక్తిని ఉత్పత్తి చేసే విధానాన్ని ఈ విధంగా పిలుస్తారు","1","1"
"","కేంద్రక సంళీణ చర్యలు క్రింది వానిలో ఎక్కువగా జరుగుతాయి","1","1"
"","""యురేనియం సమృద్ధి"" అనగా ఈ రకమైన యురేనియం ఐసోటోప్  అధికంగా కలిగినది","1","1"
"","ఒక న్యూక్లియర్ రియాక్టర్ లో మితకారి ఈ క్రింది ఉపయోగాన్ని సూచిస్తుంది","1","1"
"","ఒక బ్రీడర్ రియాక్టర్ లో ఈ క్రింది రకమైన చర్యలను గమనించవచ్చు","1","1"
"","ఆటమ్ బాంబు విచ్చిన్నంలో విడుదలయ్యే అనూహ్యమైన శక్తికి మూలకారణం","1","1"
"","ఈ క్రింది చర్యల వలన సూర్యునిలో శక్తి ఉత్పత్తి అవుతుంది","1","1"
"","సూర్యునిలో అనూహ్యమైన శక్తి జననానికి కారణం","1","1"
"","ఈ క్రింది దృగ్విషయాలలో ఐన్ స్టీన్ పరిశోధనాత్మక అంశం ఏది?","1","1"
"","ఆస్ట్రానామికల్ యూనిట్ అనేది ఈ క్రింది సమీకరణంలో కొలవబడుతుంది","1","1"
"","ఒక ఆస్ట్రోనామికల్ యూనిట్ అనేది","1","1"
"","సూర్య వ్యవస్థకు చెందిన పాలపుంతను ఈ విధంగా అంటారు","1","1"
"","రాత్రి సమయంలో నక్షత్రాల పుంజం వేరు వేరు సమయంలో వాటి స్థానాలను మార్చుతున్నట్లుగా అనిపిస్తుంది కారణం","1","1"
"","సూర్యుని మినహాయించి భూమికి అతి దగ్గరలో వున్న నక్షత్రం","1","1"
"","ధ్రువ నక్షత్రం సాధారణంగా గమనంలో లేని స్థితిగా కనిపించుతుంది కారణం?","1","1"
"","ఈ క్రింద ఉదహరింబడినవి సూర్యుని వ్యవస్థకు సమబంధించినవి కావు","1","1"
"","ఈ గ్రహం చుట్టూ నిర్దిష్టమైన వలయాలు ఉంటాయి","1","1"
"","రెడ్ ప్లానెట్ గా పిలవబడే గ్రహం","1","1"
"","సూర్యునికి దగ్గరగా ఉన్న గ్రహం","1","1"
"","అంతర గ్రహాలలో అతి పెద్దదైన గ్రహం ఏది?","1","1"
"","సూర్యునికి దూరంగా వున్న గ్రహం ఏది?","1","1"
"","ఈ క్రింది గ్రహం అత్యధిక సంఖ్యలో ఉపగ్రహాన్ని కలిగి ఉంది","1","1"
"","తోకచుక్కలోని తోక ఎప్పుడు సూర్యునికి వ్యతిరేఖ దిశలో చూపించుటకు కారణం","1","1"
"","ఒక కృత్రిమ శాటిలైట్ లో విద్యుత్ శక్తి ఉత్పత్తికి ఈ క్రిందివి తోడ్పడతాయి","1","1"
"","బూటు అడుగుభాగంలో ఉపయోగించే సోల్ ఈ క్రింది బలాన్ని పెంచుతుంది","1","1"
